spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
2a928e8b-734e-44fc-89a4-562103a6970f,27fedad1-dd79-475d-ad6a-699a9b8886f3,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":"\"","value":"3/8","category":null}",3/8,",,Hollow Core Plank Rod
07d8921f-e677-4a3a-8202-ba078a016f9b,27fedad1-dd79-475d-ad6a-699a9b8886f3,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"5x3x3/8x0',3\"LLH","category":null}","5x3x3/8x0',3"LLH",,,Angle to Supporting Structural Member
f3496b73-057b-4de8-8f56-1f9f35a4b073,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,,,"{"kind":"flat","type":"Max. Load Capacity","unit":"lb²","value":"1586","category":null}",1586,lb²,,Max. Load Capacity
d2173ef5-f796-4070-9a97-76e0865ea49c,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Expansion Anchors to Concrete","unit":"\"","value":"2-1/2","category":null}",2-1/2,",,Expansion Anchors to Concrete
68003978-6174-4201-9e32-5efea32177c7,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt End of Brace","unit":"\"","value":"1/2","category":null}",1/2,",,Machine Bolt End of Brace
d68b8e91-c768-4002-accf-6e292a1b0f54,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,,,"{"kind":"flat","type":"Spreader Size","unit":null,"value":"C5x6.7","category":null}",C5x6.7,,,Spreader Size
b0e0cb9c-1e00-41a0-9c6e-eb87f20e5c48,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt at Wood","unit":"\"","value":"3/4","category":null}",3/4,",,Machine Bolt at Wood
82918032-1aac-4f63-8e4f-c4933a262ed2,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":"\"","value":"3/8","category":null}",3/8,",,Hollow Core Plank Rod
1b7e3ad0-a10e-4eef-90c0-a2a268018539,9f4ab78a-1bcc-4d20-82e7-99e2c46c0ee3,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"2-4x3x3/8x0',4\"LLH","category":null}","2-4x3x3/8x0',4"LLH",,,Angle to Supporting Structural Member
04c5ddba-4f3f-4375-9ff5-5f17bd148fbd,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,,,"{"kind":"flat","type":"Max. Load Capacity","unit":"lb²","value":"2020","category":null}",2020,lb²,,Max. Load Capacity
a1baa9f0-35e4-4e44-a5d4-d6f6d52727fc,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Expansion Anchors to Concrete","unit":"\"","value":"2-5/8","category":null}",2-5/8,",,Expansion Anchors to Concrete
3d73eba7-df9f-43ad-b424-9df3b43667cd,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt End of Brace","unit":"\"","value":"1/2","category":null}",1/2,",,Machine Bolt End of Brace
bdf015e3-9fb3-4651-931b-d8a07a3a4b94,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,,,"{"kind":"flat","type":"Spreader Size","unit":null,"value":"C6x8.5","category":null}",C6x8.5,,,Spreader Size
b25d964b-0760-475b-b8a0-d979021b3831,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,,,"{"kind":"flat","type":"Machine Bolt at Wood","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Machine Bolt at Wood
41cd69cd-e6a0-4090-bcae-50af41e24578,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":"\"","value":"1/2","category":null}",1/2,",,Hollow Core Plank Rod
41ca1d3b-69b0-4104-8e4f-ab9da56abb46,77e88a59-316d-4065-a71f-656408ffd1c6,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"2-5x3x3/8x0',4\"LLH","category":null}","2-5x3x3/8x0',4"LLH",,,Angle to Supporting Structural Member
132b1ace-6b0e-4962-98c3-d48ffb80e404,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,,,"{"kind":"flat","type":"Max. Load Capacity","unit":"lb²","value":"2870","category":null}",2870,lb²,,Max. Load Capacity
79538a9b-313b-49ea-a08e-dbedccffc95c,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Expansion Anchors to Concrete","unit":"\"","value":"2-3/4","category":null}",2-3/4,",,Expansion Anchors to Concrete
e7b197dd-9c04-441f-a392-3dfc06e184b2,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt End of Brace","unit":"\"","value":"5/8","category":null}",5/8,",,Machine Bolt End of Brace
aa14397e-bc56-4639-ba47-1a4c2fbdc16f,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,,,"{"kind":"flat","type":"Spreader Size","unit":null,"value":"C8x11.5","category":null}",C8x11.5,,,Spreader Size
d2fdd091-7c37-4870-ba81-f257b9e14e54,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,,,"{"kind":"flat","type":"Machine Bolt at Wood","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Machine Bolt at Wood
4d7ce892-7568-47de-a998-b57690676775,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":"\"","value":"1/2","category":null}",1/2,",,Hollow Core Plank Rod
cac79013-0992-4577-90ed-5e9492cb5854,7f56e35f-1e45-4df1-b3de-4264e92c64fc,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"2-6x3-1/2x3/8x0',4\"LLH","category":null}","2-6x3-1/2x3/8x0',4"LLH",,,Angle to Supporting Structural Member
10380a08-8c18-4eb4-8fb0-36c86d369ce8,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,,,"{"kind":"flat","type":"Max. Load Capacity","unit":"lb²","value":"4600","category":null}",4600,lb²,,Max. Load Capacity
cb842220-ea42-45d8-8b82-dfe624a8df78,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Expansion Anchors to Concrete","unit":"\"","value":"4-5/8","category":null}",4-5/8,",,Expansion Anchors to Concrete
8ca205d5-e05b-44a6-94e8-00328fabe0ff,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt End of Brace","unit":"\"","value":"3/4","category":null}",3/4,",,Machine Bolt End of Brace
662bc7b5-dcfa-490c-92d0-74f622548c07,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,,,"{"kind":"flat","type":"Spreader Size","unit":null,"value":"C9x13.4","category":null}",C9x13.4,,,Spreader Size
7d889bbf-0e02-4381-9bc0-80206dbc7a96,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,,,"{"kind":"flat","type":"Machine Bolt at Wood","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Machine Bolt at Wood
43e7f8bd-0414-4e31-95fb-402d8f07b93c,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,,,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Hollow Core Plank Rod
b64a1c2a-7807-4c10-9b21-f6cd7f27697e,2b41af8f-ceb1-47aa-811a-f27c7b0c2e71,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"2-5x3x3/8x0',10\"LLH","category":null}","2-5x3x3/8x0',10"LLH",,,Angle to Supporting Structural Member
ea83516a-8e6f-4934-8425-d02e0ce65fdc,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,,,"{"kind":"flat","type":"Max. Load Capacity","unit":"lb²","value":"7040","category":null}",7040,lb²,,Max. Load Capacity
7ce55fac-3950-4894-b3c2-c0b2111bfa82,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Expansion Anchors to Concrete","unit":"\"","value":"4-3/4","category":null}",4-3/4,",,Expansion Anchors to Concrete
c04197f1-a87e-4807-9093-11abe37b3bda,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Machine Bolt End of Brace","unit":"\"","value":"7/8","category":null}",7/8,",,Machine Bolt End of Brace
97319b52-8cfd-4137-a9c2-319984487525,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,,,"{"kind":"flat","type":"Spreader Size","unit":null,"value":"C10x15.3","category":null}",C10x15.3,,,Spreader Size
e181aacc-b34e-4733-8783-4a1377b8c931,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,,,"{"kind":"flat","type":"Machine Bolt at Wood","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Machine Bolt at Wood
dcc63b9e-1d08-423f-9316-b3cb7cc3b82c,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,,,"{"kind":"flat","type":"Hollow Core Plank Rod","unit":null,"value":"(NOTE 7)","category":null}",(NOTE 7),,,Hollow Core Plank Rod
da2de016-d3ac-48ef-be74-7a70248d5b5c,b6ea94cd-c7b7-4fb1-8fa6-27e3b69d18b7,,,,,,,"{"kind":"flat","type":"Angle to Supporting Structural Member","unit":null,"value":"2-6x3-1/2x1/2x0\",11-12\"LLH","category":null}","2-6x3-1/2x1/2x0",11-12"LLH",,,Angle to Supporting Structural Member
