spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
3f657162-d454-4e01-96ac-8eb57a6f3c94,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,6,,,Unit Size
c9b87bcd-28a8-4e72-b7cc-13f1e9f7fa69,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,140,CFM,Airflow,Cooling Max
1a389bec-c789-4073-b936-de3c694aea80,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
a10ecc32-33c0-40e0-b8c4-390e2d7d3cb5,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
aece1aff-6a80-4cdf-8b87-fc5be1b36ad3,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
dc72965d-6d1e-4bcc-81f0-7ce42eeccec4,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,0.25,IN WG,Air Pressure,Downstream
1586b6e0-068b-4fa9-98d1-56cdbf6df571,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.018,IN WG,Air Pressure,OP PD
c9e9b707-34f5-4d4d-9a42-672ca9265254,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,1.0,KW,,Heating Capacity
6a544425-0e87-40ef-b330-3550070e5a43,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,92.4,°F,Electric Reheat,LAT
4cf506fe-7d44-49e2-8f01-7422467cda15,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,277-1,,Electric Reheat,Voltage / Phase
