package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
d69237ba-a4f3-4c3a-8781-d3b401be0ae3,f728f982-d26f-4974-b17d-d75288b59940,5350e5df-8654-4691-ad75-bdd90182b801,,,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Minimum Capacity","unit":"BTUH","value":"10,000","category":null}","10,000",BTUH,,Minimum Capacity
d69237ba-a4f3-4c3a-8781-d3b401be0ae3,2ceeabfc-4a45-4037-9354-f01772b85d51,5350e5df-8654-4691-ad75-bdd90182b801,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"KW","unit":"KW","value":"3","category":null}",3,KW,,KW
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ad261085-1832-45d4-a1cc-4a195b54ba83,a7c196b0-7ead-4890-adda-eccf9efd5d74,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"V","unit":null,"value":"208","category":"Current Char"}",208,,Current Char,V
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,e7838a11-0bcf-4a24-9636-1e7543128d98,a7c196b0-7ead-4890-adda-eccf9efd5d74,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"P","unit":null,"value":"3","category":"Current Char"}",3,,Current Char,P
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,781fcf1e-c4b8-4596-99fa-cd0b53bc46ae,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,,,"{"kind":"flat","type":"F","unit":null,"value":"60","category":"Current Char"}",60,,Current Char,F
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,753b699f-044e-4d64-b756-f0de2a821b0f,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Dry Bulb","unit":"°F","value":"92.0","category":"Air Temperature"}",92.0,°F,Air Temperature,Entering Dry Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,e0bebbe7-ef4a-49c9-8c19-d07c1b923494,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Wet Bulb","unit":"°F","value":"81.0","category":"Air Temperature"}",81.0,°F,Air Temperature,Entering Wet Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,6aaaf17b-ca60-4d5e-a074-a3a4f91b87b8,a7c196b0-7ead-4890-adda-eccf9efd5d74,b75fb69b-0f62-4cac-aa36-e7c927a32596,Ambient Temperature Range,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Ambient Temp","unit":"°F","value":"92","category":"Air Temperature"}",92,°F,Air Temperature,Ambient Temp
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ae6e8ee1-8eb7-429a-a7ef-ee8706382ad4,a7c196b0-7ead-4890-adda-eccf9efd5d74,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Total Capacity","unit":"BTU","value":"50,700","category":"Cooling"}","50,700",BTU,Cooling,Total Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,b7430058-eb75-4b45-ab3d-d42bc5569ad7,a7c196b0-7ead-4890-adda-eccf9efd5d74,ee42cdfe-bea4-4963-aa29-7170ed419a8a,Cooling Capacity,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Sensible Capacity","unit":"BTU","value":"31,200","category":"Cooling"}","31,200",BTU,Cooling,Sensible Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ab21cb20-09b9-4d4f-9389-6fd0da4711d5,a7c196b0-7ead-4890-adda-eccf9efd5d74,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"ACCUREX","category":"Basis of Design"}",ACCUREX,,Basis of Design,Manufacturer
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,4e7501b2-856e-4e45-bfe2-978f69c4bf1a,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"XMSX","category":"Basis of Design"}",XMSX,,Basis of Design,Model
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,75eca53c-de16-4dc5-97b9-05b99899d09c,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,,,"{"kind":"flat","type":"MCA","unit":null,"value":"21.4","category":"Basis of Design"}",21.4,,Basis of Design,MCA
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,1c5bd93f-7420-4a22-adb5-c7ec02d1b3f3,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"30.0","category":"Basis of Design"}",30.0,,Basis of Design,MOCP
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,cebe01df-ce71-4dff-8bf4-03afc0495b2e,a7c196b0-7ead-4890-adda-eccf9efd5d74,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"1","category":null}",1,,,Remarks
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,e773c756-120d-4fec-8fbc-4cf986f3edf3,a44026e8-03dd-4f17-89a5-bd90ec64dde4,ae7301a4-c7c6-41b3-bb5f-f19d2d1437df,Airflow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Supply Air CFM","unit":"CFM","value":"1,540","category":null}","1,540",CFM,,Supply Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ea0f44a4-80de-4f99-acbd-91c033a8d862,a44026e8-03dd-4f17-89a5-bd90ec64dde4,ae7301a4-c7c6-41b3-bb5f-f19d2d1437df,Airflow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Outside Air CFM","unit":"CFM","value":"1,540","category":null}","1,540",CFM,,Outside Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,dab8da3e-7db7-4f7b-8a24-069d6ef0719c,a44026e8-03dd-4f17-89a5-bd90ec64dde4,385a8abb-6167-4062-88c6-d7ffc22a5a39,External Static Pressure,,,5ef02a97-a952-44f9-96f9-ba15ea8ebac0,Inches of Water Column,"{"kind":"flat","type":"Ext. Static Pressure","unit":"IN. W.C.","value":"0.50","category":"Fan"}",0.50,IN. W.C.,Fan,Ext. Static Pressure
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,00078f50-14c2-453e-a3fc-597f1721227e,a44026e8-03dd-4f17-89a5-bd90ec64dde4,4b81bcc0-0527-4eef-8c3c-de502ae5ab58,Motor Power,,,,,"{"kind":"flat","type":"Horse Power","unit":null,"value":"0.8","category":"Fan"}",0.8,,Fan,Horse Power
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,d8dd8928-f373-4b6a-b984-d523925129c2,a44026e8-03dd-4f17-89a5-bd90ec64dde4,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"V","unit":null,"value":"208","category":"Current Char"}",208,,Current Char,V
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,341ba6f6-b8f4-4cb8-947f-0dfa86aa2b00,a44026e8-03dd-4f17-89a5-bd90ec64dde4,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"P","unit":null,"value":"3","category":"Current Char"}",3,,Current Char,P
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,2e8f0844-14a3-44c8-8261-6996e9f7558d,a44026e8-03dd-4f17-89a5-bd90ec64dde4,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,,,,,"{"kind":"flat","type":"F","unit":null,"value":"60","category":"Current Char"}",60,,Current Char,F
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,f545e0ce-5fb1-4788-b5a0-9a5d6acd8122,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Dry Bulb","unit":"°F","value":"92.0","category":"Air Temperature"}",92.0,°F,Air Temperature,Entering Dry Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,7c7c637f-68a3-4864-914a-f2b2715402b5,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Wet Bulb","unit":"°F","value":"81.0","category":"Air Temperature"}",81.0,°F,Air Temperature,Entering Wet Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,22bb2cf1-0c77-429b-a4eb-f729612162d9,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Ambient Temp","unit":"°F","value":"92","category":"Air Temperature"}",92,°F,Air Temperature,Ambient Temp
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,79b1ba7c-5f7e-4014-9ac2-c54563546066,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Total Capacity","unit":"BTU","value":"60,000","category":"Cooling"}","60,000",BTU,Cooling,Total Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,54fb0330-6955-4ffc-b1f3-4074773e486a,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Sensible Capacity","unit":"BTU","value":"29,300","category":"Cooling"}","29,300",BTU,Cooling,Sensible Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,f981ee7e-f1e2-4c71-a9d3-ab495c33b132,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Air Temp.","unit":"°F","value":"35","category":"Heating"}",35,°F,Heating,Entering Air Temp.
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,5e172c03-34ac-41c7-b068-a9cddcf30bc0,a44026e8-03dd-4f17-89a5-bd90ec64dde4,83366f87-b79f-405b-9781-fa6362d82445,Input,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Input","unit":"BTUH","value":"99,400","category":"Heating"}","99,400",BTUH,Heating,Input
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,d0f51d3a-570f-413a-b467-52519fb9d8b7,a44026e8-03dd-4f17-89a5-bd90ec64dde4,29721d76-3701-443f-ad64-6c0e38fea762,Output,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Output","unit":"BTUH","value":"91500","category":"Heating"}",91500,BTUH,Heating,Output
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,9de92c3e-50e0-4462-8a7b-5410a07c504c,a44026e8-03dd-4f17-89a5-bd90ec64dde4,6283d63d-0527-4736-ad99-c0cb1dd1f388,Thermal Efficiency,,,b50e82be-8884-60bd-1cd7-4378e71c41d6,Percent,"{"kind":"flat","type":"AFUE %","unit":"%","value":"92","category":"Heating"}",92,%,Heating,AFUE %
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,d038e9d6-9660-4c35-aae0-2fb1fc068bfd,a44026e8-03dd-4f17-89a5-bd90ec64dde4,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"ACCUREX","category":"Basis of Design"}",ACCUREX,,Basis of Design,Manufacturer
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,f3985fd5-0a16-480f-8a18-5fa50d5e4beb,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"XDGX","category":"Basis of Design"}",XDGX,,Basis of Design,Model
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,0294f157-f7ee-4b5d-abc1-6963bbf95727,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,,,"{"kind":"flat","type":"MCA","unit":null,"value":"22.5","category":"Basis of Design"}",22.5,,Basis of Design,MCA
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ca66537f-60e3-4072-8759-d48b4d524705,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"30.0","category":"Basis of Design"}",30.0,,Basis of Design,MOCP
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,fd4926e6-0999-4875-999c-0bb9cd8be685,a44026e8-03dd-4f17-89a5-bd90ec64dde4,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"1","category":null}",1,,,Remarks
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,47327a7e-9976-4bf6-9356-6d035e135c4b,7f04fbdb-5f84-487f-aea7-b8bd05011d48,ae7301a4-c7c6-41b3-bb5f-f19d2d1437df,Airflow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Supply Air CFM","unit":"CFM","value":"3,444","category":null}","3,444",CFM,,Supply Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,0c19556c-0c76-4771-9148-3b51fef518df,7f04fbdb-5f84-487f-aea7-b8bd05011d48,ae7301a4-c7c6-41b3-bb5f-f19d2d1437df,Airflow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Outside Air CFM","unit":"CFM","value":"3,444","category":null}","3,444",CFM,,Outside Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,79b01918-82a7-4608-b730-92a99a7d74a3,7f04fbdb-5f84-487f-aea7-b8bd05011d48,385a8abb-6167-4062-88c6-d7ffc22a5a39,External Static Pressure,,,5ef02a97-a952-44f9-96f9-ba15ea8ebac0,Inches of Water Column,"{"kind":"flat","type":"Ext. Static Pressure","unit":"IN. W.C.","value":"0.60","category":"Fan"}",0.60,IN. W.C.,Fan,Ext. Static Pressure
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,06361751-614b-4edc-a96d-0836aa209c31,7f04fbdb-5f84-487f-aea7-b8bd05011d48,4b81bcc0-0527-4eef-8c3c-de502ae5ab58,Motor Power,,,,,"{"kind":"flat","type":"Horse Power","unit":null,"value":"3.0","category":"Fan"}",3.0,,Fan,Horse Power
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,0fd34a78-e69e-429c-84e4-07f2f7e732e8,7f04fbdb-5f84-487f-aea7-b8bd05011d48,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"V","unit":null,"value":"208","category":"Current Char"}",208,,Current Char,V
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,53c07770-1899-4fd0-92cb-37fc8ee369e1,7f04fbdb-5f84-487f-aea7-b8bd05011d48,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"P","unit":null,"value":"3","category":"Current Char"}",3,,Current Char,P
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,a8e362b5-4586-4b07-ab56-9529494fd52a,7f04fbdb-5f84-487f-aea7-b8bd05011d48,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,,,,,"{"kind":"flat","type":"F","unit":null,"value":"60","category":"Current Char"}",60,,Current Char,F
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,6bae8f40-e3c0-4193-a5cf-aeab41634c6a,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Dry Bulb","unit":"°F","value":"92.0","category":"Air Temperature"}",92.0,°F,Air Temperature,Entering Dry Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,f0339af7-4d8a-428d-8c93-9fada3a86a1e,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Wet Bulb","unit":"°F","value":"81.0","category":"Air Temperature"}",81.0,°F,Air Temperature,Entering Wet Bulb
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,1577a07a-525e-4496-9125-71a9f1d75eff,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Ambient Temp","unit":"°F","value":"92","category":"Air Temperature"}",92,°F,Air Temperature,Ambient Temp
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,77ba1a86-f02c-40ff-88d0-9ab70b25869e,7f04fbdb-5f84-487f-aea7-b8bd05011d48,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Total Capacity","unit":"BTU","value":"108,800","category":"Cooling"}","108,800",BTU,Cooling,Total Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,0066839e-2bda-49de-88fc-1a581c112727,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,1f5263a0-5733-973d-b828-5b7e46e03d48,British Thermal Unit,"{"kind":"flat","type":"Sensible Capacity","unit":"BTU","value":"64,700","category":"Cooling"}","64,700",BTU,Cooling,Sensible Capacity
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,cd0ebe74-8e28-429e-96eb-2f47b86f6b5e,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"Entering Air Temp.","unit":"°F","value":"35","category":"Heating"}",35,°F,Heating,Entering Air Temp.
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,a441ace7-e4c4-4a44-b138-81c59dd9ff8c,7f04fbdb-5f84-487f-aea7-b8bd05011d48,83366f87-b79f-405b-9781-fa6362d82445,Input,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Input","unit":"BTUH","value":"222,400","category":"Heating"}","222,400",BTUH,Heating,Input
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,0cd43c09-ad59-4c98-8ce7-021b2f50efa8,7f04fbdb-5f84-487f-aea7-b8bd05011d48,bbe6386d-12cd-48e6-bd07-8ea668f0682e,Steam Capacity,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Output","unit":"BTUH","value":"204600","category":"Heating"}",204600,BTUH,Heating,Output
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,3978d8ba-febb-48fc-90e5-e4b41e166fab,7f04fbdb-5f84-487f-aea7-b8bd05011d48,6283d63d-0527-4736-ad99-c0cb1dd1f388,Thermal Efficiency,,,b50e82be-8884-60bd-1cd7-4378e71c41d6,Percent,"{"kind":"flat","type":"AFUE %","unit":"%","value":"92","category":"Heating"}",92,%,Heating,AFUE %
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,5e1ee531-896b-4ee6-958d-779b3af5280c,7f04fbdb-5f84-487f-aea7-b8bd05011d48,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"ACCUREX","category":"Basis of Design"}",ACCUREX,,Basis of Design,Manufacturer
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,f075a887-241c-4457-991f-7ffb581fa055,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"XDGX","category":"Basis of Design"}",XDGX,,Basis of Design,Model
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,731326e8-9bd1-47cc-9e3e-6e749e618c7f,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,,,"{"kind":"flat","type":"MCA","unit":null,"value":"50.6","category":"Basis of Design"}",50.6,,Basis of Design,MCA
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,82a2d44f-6312-4155-8264-436ae70c9d03,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"70.0","category":"Basis of Design"}",70.0,,Basis of Design,MOCP
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,bafd7b3e-9d93-4804-9c77-14afad2a0114,7f04fbdb-5f84-487f-aea7-b8bd05011d48,,,,,,,"{"kind":"flat","type":"Remarks","unit":null,"value":"1","category":null}",1,,,Remarks
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,06bd1f0c-fb1b-4169-a6d3-bf3335c3b27a,6c118e1b-4dbf-4e7d-b0e4-98089f5b852e,ae7301a4-c7c6-41b3-bb5f-f19d2d1437df,Airflow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Supply Air CFM","unit":"CFM","value":"2,560","category":null}","2,560",CFM,,Supply Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,6828e8db-41fe-4dc4-b41b-9f6616196233,6c118e1b-4dbf-4e7d-b0e4-98089f5b852e,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Outside Air CFM","unit":"CFM","value":"2,560","category":null}","2,560",CFM,,Outside Air CFM
3e404e48-f950-4c88-8b46-d7bdf6f60bc3,ec5e76a4-f200-40fa-aef0-2b1fb3fbdc00,6c118e1b-4dbf-4e7d-b0e4-98089f5b852e,385a8abb-6167-4062-88c6-d7ffc22a5a39,External Static Pressure,,,5ef02a97-a952-44f9-96f9-ba15ea8ebac0,Inches of Water Column,"{"kind":"flat","type":"Ext. Static Pressure","unit":"IN. W.C.","value":"0.55","category":"Fan"}",0.55,IN. W.C.,Fan,Ext. Static Pressure
