spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
37074ea4-b359-49bc-a83f-a5c97d1f5fa4,7ef07057-b913-4517-a479-efa9d573af37,,,,,,,,5.0,A,Electrical Data,FLA / MCA
34a57b42-3c13-4bf3-9c42-e597374639de,7ef07057-b913-4517-a479-efa9d573af37,,,,,,,,-,A,Electrical Data,MOCP
fc89323f-aa25-4a44-b82e-8013f83e9710,7ef07057-b913-4517-a479-efa9d573af37,,,,,,,,-,,,FEI
cf26e640-47d8-4495-935b-7c727051a8dc,7ef07057-b913-4517-a479-efa9d573af37,,,,,,,,110,LBS,,Operating Weight
78e97e18-fc47-417d-9ec0-123fcc94d0ed,7ef07057-b913-4517-a479-efa9d573af37,,,,,,,,"2,7",,,Remarks
bc250c14-b897-4a6b-8f78-d38e78ed8a62,c88bb8c5-b183-4207-9463-d6b3493af5fd,,,,,,,,GREENHECK,,,Manufacturer
48d8cb16-a99d-424a-b504-5cde9e6cc128,c88bb8c5-b183-4207-9463-d6b3493af5fd,,,,,,,,ROOF,,,Type
679f024b-6bbd-4a51-96bd-574a09fe3978,c88bb8c5-b183-4207-9463-d6b3493af5fd,137a3897-e753-49fa-93ec-c79a7797249b,Static Pressure,,,,,,0.75,"W.C.,,ESP
25ecddb7-b073-4b0d-b3a9-4516137ea1b3,c88bb8c5-b183-4207-9463-d6b3493af5fd,84a460a0-f9b3-4b84-b603-9c7c7f1578c9,Drive Type,,,,,,DIRECT,,,Drive
faffbda2-f2a2-492c-a905-b718e96cf7b1,c88bb8c5-b183-4207-9463-d6b3493af5fd,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,115,V,Electrical Data,Voltage
d73cac2e-4169-4d68-9682-94df466e1703,c88bb8c5-b183-4207-9463-d6b3493af5fd,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical Data,Phase
050d7ff3-b6e6-4a1e-be27-579453e787a3,c88bb8c5-b183-4207-9463-d6b3493af5fd,,,,,,,,-,,,FEI
d2b98706-a113-44ae-87de-0aadb18915fe,c88bb8c5-b183-4207-9463-d6b3493af5fd,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,,41,LBS,,Operating Weight
71d443f1-5d37-49a5-ac92-4c015623cecd,c88bb8c5-b183-4207-9463-d6b3493af5fd,,,,,,,,"1,3,4,5,6",,,Remarks
90168718-3da3-43d7-bbd6-29b1e264c430,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,GREENHECK,,,Manufacturer
34012b76-b85d-4bc3-8757-bbc07b4a2cc7,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,DC-5-7-3MV,,,Model
d57afd31-65c5-4404-a9b6-1d44604bb6db,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,77e852f9-8538-4233-9412-f6560777c81e,Mounting Type,9fdb3a28-c9b4-4488-94b0-26e2249da584,Ceiling Suspended,,,,CEILING,,,Type
a894b147-4d68-49a6-8ebc-0d459805a4b1,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,SERVICE DRIVE,,,Service
4a8020fa-598b-4a02-a49d-a5553001224a,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,12877,CFM,,Airflow
513057ef-6132-4d38-9c11-c6cab42cf330,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,137a3897-e753-49fa-93ec-c79a7797249b,Static Pressure,,,,,,-,"W.C.,,ESP
fe63fceb-0bfc-424b-9aa0-cc09b8ae34f5,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,a9db1636-760c-4cbe-9af6-8dbc455a98bd,Speed,,,d28ed2e4-e9d5-c574-3acf-378597aac527,Refreshes per Minute,,119,RPM,,Fan RPM
3ce669e7-1ac9-4710-9dc6-2bd66257ded7,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,50,W,,Fan Power
41230217-a3c0-4498-b40c-8b851b9a45e6,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,84a460a0-f9b3-4b84-b603-9c7c7f1578c9,Drive Type,,,,,,DIRECT,,,Drive
4b09067a-91d1-4c0d-9ce4-51a39f912dba,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,115,V,Electrical Data,Voltage
ca2811e1-4b2d-4994-96ad-b7baf3cce77b,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical Data,Phase
d48b49fe-1d38-4ae5-ae6b-c133697e6164,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,d576d9ff-7b2b-44dd-b0e7-397414ca18da,Current,,,c784fddb-de81-ee74-4bb2-eeefe0d7b171,Amperes,,1.6,A,Electrical Data,FLA / MCA
4e8bc01e-f3b6-465f-a22e-8040e7164353,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,-,A,Electrical Data,MOCP
db41843e-38c1-4bc5-a04f-15be7053515a,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,-,,,FEI
30993278-4666-4639-9790-759535b0bd21,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,,37,LBS,,Operating Weight
3c41d978-9147-42b0-9e62-6d1dc81d4c09,2f9a7f5d-0010-4939-b3cf-3046d2c871f1,,,,,,,,"2,7",,,Remarks
37a4ce13-37db-4ecd-89b8-0e25089af1f1,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,,,,,,,,GREENHECK,,,Manufacturer
f11fe303-daea-464c-b255-529d9c605a8b,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,,,,,,,,ROOF,,,Type
e169a843-dab3-4786-9b92-85f100f72f1d,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,137a3897-e753-49fa-93ec-c79a7797249b,Static Pressure,,,,,,0.75,"W.C.,,ESP
1ac48358-05cb-46c3-8c2e-fc01c3c582aa,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,84a460a0-f9b3-4b84-b603-9c7c7f1578c9,Drive Type,,,,,,DIRECT,,,Drive
a095c6c7-54d7-4b59-961b-198cee9d5263,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,115,V,Electrical Data,Voltage
bc6d772b-a2bb-44f3-9a72-f36a5d1ff051,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical Data,Phase
d44a78e8-9a6d-4357-a287-4095968e244d,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,,,,,,,,-,,,FEI
b2d43766-608a-476d-acc3-021aa0a64d7a,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,,41,LBS,,Operating Weight
0303ffd3-71b5-452e-8d2c-ac72405d48b6,a23fed8c-e2c9-4163-9a7c-a950c6d86b2c,,,,,,,,"1,3,4,5,6",,,Remarks
