spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
1e2807aa-93fa-420e-93e9-3568390e3e00,f499169f-1039-4dc3-b054-246cdef82022,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"EWT","unit":"°F","value":"113","category":"Operating Temperatures"}",113,°F,Operating Temperatures,EWT
200239bf-12b4-491e-8896-0a4898f5967b,f499169f-1039-4dc3-b054-246cdef82022,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"LWT","unit":"°F","value":"88","category":"Operating Temperatures"}",88,°F,Operating Temperatures,LWT
87c7bed3-dcd2-4a28-9300-5bfffdc1af5d,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 1","unit":null,"value":"PROVIDE STAINLESS STEEL MANIFOLD.","category":"Notes"}",PROVIDE STAINLESS STEEL MANIFOLD.,,Notes,Note 1
f68c109c-7544-4cc5-ac93-90e78d6c8373,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 2","unit":null,"value":"PROVIDE WITH SYSTEM FLOW METER.","category":"Notes"}",PROVIDE WITH SYSTEM FLOW METER.,,Notes,Note 2
f179cc6f-066f-4581-a9ca-06d187825aaa,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 3","unit":null,"value":"PROVIDE WITH ISOLATION VALVES.","category":"Notes"}",PROVIDE WITH ISOLATION VALVES.,,Notes,Note 3
a7067af8-f0df-4916-8067-4d8f82142ddf,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 4","unit":null,"value":"PROVIDE WITH MODULATING 3-WAY CONTROL VALVE.","category":"Notes"}",PROVIDE WITH MODULATING 3-WAY CONTROL VALVE.,,Notes,Note 4
6fa21a71-5fd4-4eca-819f-0f74cd63f66d,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 5","unit":null,"value":"PROVIDE OUTDOOR, SLAB, AND SPACE SENSORS.","category":"Notes"}","PROVIDE OUTDOOR, SLAB, AND SPACE SENSORS.",,Notes,Note 5
478b6383-be4c-4058-a2cd-77c9d148c981,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 6","unit":null,"value":"PROVIDE INLINE PUMP. REFER TO 'HOT WATER PUMP SCHEDULE.'","category":"Notes"}",PROVIDE INLINE PUMP. REFER TO 'HOT WATER PUMP SCHEDULE.',,Notes,Note 6
fd0a6241-9fcf-42e6-87a2-692416c05a22,f499169f-1039-4dc3-b054-246cdef82022,,,,,,,"{"kind":"flat","type":"Note 7","unit":null,"value":"PROVIDE MANUFACTURER'S MANIFOLD WALL CABINET.","category":"Notes"}",PROVIDE MANUFACTURER'S MANIFOLD WALL CABINET.,,Notes,Note 7
f46c05e6-9b36-404f-8d31-302b761ec653,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Part No.","unit":null,"value":"A2720702","category":null}",A2720702,,,Part No.
f75c1fe9-e5dc-4d9c-8943-eb22df1d26b5,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Zone","unit":null,"value":"Z-1","category":null}",Z-1,,,Zone
611725a1-bc56-4c9d-b72f-060086ecc77d,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"System Media","unit":null,"value":"35% P.G.","category":null}",35% P.G.,,,System Media
c2906667-4656-4678-a614-55afbf3e9806,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,63082f48-c8ea-9a25-ae38-4806174e4265,Square Feet,"{"kind":"flat","type":"Zone Area","unit":"SQ FT","value":"1,126","category":null}","1,126",SQ FT,,Zone Area
84a33bbc-2db7-43d2-ac30-be3ac2e08bcc,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Quantity of Circuits","unit":null,"value":"7","category":null}",7,,,Quantity of Circuits
1a391d42-8ee6-466f-be70-6ecbb315e63e,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Tubing Size","unit":"\"","value":"3/4","category":"Tubing"}",3/4,",Tubing,Tubing Size
c3ad768f-425a-4649-a2dc-01a61fc4cf4d,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Tubing Spacing","unit":"\"","value":"6","category":"Tubing"}",6,",Tubing,Tubing Spacing
b06c11b6-183b-4f6b-89ce-f5be12f5e9e2,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,b4146944-e490-4de3-bd2a-da7d7990c7d5,British Thermal Units per Hour,"{"kind":"flat","type":"Total Load","unit":"BTU/HR","value":"146,132","category":"Performance"}","146,132",BTU/HR,Performance,Total Load
84bc8e42-67b9-4412-a959-8caec1c77583,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Head Loss","unit":"FT WATER","value":"9.7","category":"Performance"}",9.7,FT WATER,Performance,Head Loss
dfda6ebe-335b-433b-9d09-16deb106a52e,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,b1dbcb0d-fbe5-499b-a2f0-8d4c6ac9d120,Gallons per Minute,"{"kind":"flat","type":"Flow","unit":"GPM","value":"14.94","category":"Performance"}",14.94,GPM,Performance,Flow
6a56cf52-21b3-4ba6-ba8c-0b53d3660a37,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"EWT","unit":"°F","value":"113","category":"Operating Temperatures"}",113,°F,Operating Temperatures,EWT
0582e4ef-68c4-44aa-8e6b-3b74f404c074,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,74d20bbe-dc1e-4477-ad2e-b9a7abbcf136,Degrees Fahrenheit,"{"kind":"flat","type":"LWT","unit":"°F","value":"88","category":"Operating Temperatures"}",88,°F,Operating Temperatures,LWT
81ccd79e-291d-40d4-b012-3d0df5e17bae,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 1","unit":null,"value":"PROVIDE STAINLESS STEEL MANIFOLD.","category":"Notes"}",PROVIDE STAINLESS STEEL MANIFOLD.,,Notes,Note 1
f4c2a288-5017-4d6e-abdf-87b56845ad52,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 2","unit":null,"value":"PROVIDE WITH SYSTEM FLOW METER.","category":"Notes"}",PROVIDE WITH SYSTEM FLOW METER.,,Notes,Note 2
86179567-c2f5-45ee-8d96-7eeadd5cb3e8,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 3","unit":null,"value":"PROVIDE WITH ISOLATION VALVES.","category":"Notes"}",PROVIDE WITH ISOLATION VALVES.,,Notes,Note 3
946ec8c1-8fe2-410d-abe9-9aaf21936bbc,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 4","unit":null,"value":"PROVIDE WITH MODULATING 3-WAY CONTROL VALVE.","category":"Notes"}",PROVIDE WITH MODULATING 3-WAY CONTROL VALVE.,,Notes,Note 4
34b4aa22-7659-4471-808d-e16645ddce61,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 5","unit":null,"value":"PROVIDE OUTDOOR, SLAB, AND SPACE SENSORS.","category":"Notes"}","PROVIDE OUTDOOR, SLAB, AND SPACE SENSORS.",,Notes,Note 5
c15af811-7e3d-4c0c-a13a-80d283fa03df,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 6","unit":null,"value":"PROVIDE INLINE PUMP. REFER TO 'HOT WATER PUMP SCHEDULE.'","category":"Notes"}",PROVIDE INLINE PUMP. REFER TO 'HOT WATER PUMP SCHEDULE.',,Notes,Note 6
02678aa8-df86-4fa9-88d2-de7a8f1ba483,58bd147e-4e60-4685-aadd-59dcd3fa32ac,,,,,,,"{"kind":"flat","type":"Note 7","unit":null,"value":"PROVIDE MANUFACTURER'S MANIFOLD WALL CABINET.","category":"Notes"}",PROVIDE MANUFACTURER'S MANIFOLD WALL CABINET.,,Notes,Note 7
