spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
af92d9f5-4dff-4c0a-bca7-3ca2d50a22c4,3a235780-fa6c-40de-b8a0-74b8d5255a92,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"NAILOR","category":null}",NAILOR,,,Manufacturer
63f77961-e5f7-4224-89a1-3c7f857ef20d,3a235780-fa6c-40de-b8a0-74b8d5255a92,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"6145-HO","category":null}",6145-HO,,,Model No.
29ebead8-4051-48ad-9ea1-2d0e80e6f383,3a235780-fa6c-40de-b8a0-74b8d5255a92,f7ee43b0-fc36-44a2-9a18-d962b4a2ea15,Corrosion Resistance,,,,,"{"kind":"flat","type":"Finish","unit":null,"value":"White","category":null}",White,,,Finish
11ff1b12-7ddc-4784-8570-aafc0b3311cb,3a235780-fa6c-40de-b8a0-74b8d5255a92,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"Cable Damper","category":null}",Cable Damper,,,Damper
2282f603-f55d-48af-8dea-cdef3349a26d,3a235780-fa6c-40de-b8a0-74b8d5255a92,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,025e6b32-84d1-89e3-5efe-7b1b45c3915d,Noise Criteria,"{"kind":"flat","type":"Noise Criteria","unit":"NC","value":"Not to exceed 22","category":null}",Not to exceed 22,NC,,Noise Criteria
336b1da3-8db6-44e3-97b4-32a171b5a662,b6c349b5-67ce-4454-b785-489e4ce77e42,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"Cable Damper","category":null}",Cable Damper,,,Damper
93bcf9a4-64cd-4d85-8362-57836033ff6e,b6c349b5-67ce-4454-b785-489e4ce77e42,1218d64e-671a-43a2-bb0e-2a6b02310175,Size,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Size","unit":"in","value":"6x6","category":null}",6x6,in,,Size
9db275fe-f8cb-4908-912c-020f4a858791,b6c349b5-67ce-4454-b785-489e4ce77e42,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Max Airflow","unit":"CFM","value":"100","category":null}",100,CFM,,Max Airflow
8dc2c97a-58c9-4a8a-b3fa-f1e46185c697,b6c349b5-67ce-4454-b785-489e4ce77e42,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"NAILOR","category":null}",NAILOR,,,Manufacturer
03257d3c-702f-4db9-863f-29c33f3de49e,b6c349b5-67ce-4454-b785-489e4ce77e42,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"6145-HO","category":null}",6145-HO,,,Model No.
e089c0e2-379d-479f-aa51-250d88a4e9fd,b6c349b5-67ce-4454-b785-489e4ce77e42,f7ee43b0-fc36-44a2-9a18-d962b4a2ea15,Corrosion Resistance,,,,,"{"kind":"flat","type":"Finish","unit":null,"value":"White","category":null}",White,,,Finish
c17c067c-d781-4fa4-a6de-9b9c041cf1b0,b6c349b5-67ce-4454-b785-489e4ce77e42,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,025e6b32-84d1-89e3-5efe-7b1b45c3915d,Noise Criteria,"{"kind":"flat","type":"Noise Criteria","unit":"NC","value":"Not to exceed 22","category":null}",Not to exceed 22,NC,,Noise Criteria
94c9b851-cbe1-4d23-aad5-c63ebaf9322d,9bc3cc9a-de9e-4098-a463-114a204a7100,e816f855-ea53-447e-8384-fd46868b4133,Neck Size,,,,,"{"kind":"flat","type":"Neck Diameter","unit":"IN.","value":"20x12","category":null}",20x12,IN.,,Neck Diameter
45cb0281-b0fe-45c5-a622-7ad5125372a1,9bc3cc9a-de9e-4098-a463-114a204a7100,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Air Flow","unit":"CFM","value":"301-600","category":null}",301-600,CFM,,Air Flow
0a3095af-c41c-4270-986d-e44fb97c9de1,9bc3cc9a-de9e-4098-a463-114a204a7100,4c8cf8c9-1f2f-428e-bdc7-8318fa45891e,Airflow Pattern,,,,,"{"kind":"flat","type":"Discharge Pattern","unit":null,"value":"DOUBLE DEFLECTION","category":null}",DOUBLE DEFLECTION,,,Discharge Pattern
e60c1296-9393-4806-98a0-d18e186c7276,9bc3cc9a-de9e-4098-a463-114a204a7100,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"NAILOR","category":null}",NAILOR,,,Manufacturer
89e6f494-1e57-4c54-81c1-f0a1ce56f018,9bc3cc9a-de9e-4098-a463-114a204a7100,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"51DVC","category":null}",51DVC,,,Model No.
cfcfb944-07ed-4c58-a562-ba3e7ca00b84,9bc3cc9a-de9e-4098-a463-114a204a7100,,,,,,,"{"kind":"flat","type":"General Note","unit":null,"value":"Provide constant air regulators for all side registers. Provide fire dampers where required.","category":null}",Provide constant air regulators for all side registers. Provide fire dampers where required.,,,General Note
bb98ed36-fdcc-4730-8b5e-0cdbabcaa141,9bc3cc9a-de9e-4098-a463-114a204a7100,f7ee43b0-fc36-44a2-9a18-d962b4a2ea15,Corrosion Resistance,,,,,"{"kind":"flat","type":"Finish","unit":null,"value":"White","category":null}",White,,,Finish
14d4323e-02f8-48a9-bfa1-33c58b1f0a78,9bc3cc9a-de9e-4098-a463-114a204a7100,,,,,,,"{"kind":"flat","type":"General Note","unit":null,"value":"All sidewall registers to have cable damper.","category":null}",All sidewall registers to have cable damper.,,,General Note
60a30134-f67b-4ae9-a7d5-ed3901759dde,9bc3cc9a-de9e-4098-a463-114a204a7100,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,025e6b32-84d1-89e3-5efe-7b1b45c3915d,Noise Criteria,"{"kind":"flat","type":"Noise Criteria","unit":"NC","value":"Not to exceed 22","category":null}",Not to exceed 22,NC,,Noise Criteria
2d743614-57d2-423a-a11f-05ef93d05950,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"6145-HO","category":null}",6145-HO,,,Model No.
d41b00f4-d1cf-47dc-8d5f-2baa54d6a37b,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,1218d64e-671a-43a2-bb0e-2a6b02310175,Size,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Size","unit":"in","value":"24x18","category":null}",24x18,in,,Size
4f540000-22f0-423a-ae50-2a268bc803ae,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Max Airflow","unit":"CFM","value":"1100","category":null}",1100,CFM,,Max Airflow
c2a8fb06-b798-4434-9572-2c185c205bab,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"NAILOR","category":null}",NAILOR,,,Manufacturer
8078ab72-930d-47fe-8083-553cca0a6c5c,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,f7ee43b0-fc36-44a2-9a18-d962b4a2ea15,Corrosion Resistance,,,,,"{"kind":"flat","type":"Finish","unit":null,"value":"White","category":null}",White,,,Finish
a9aed60f-3773-4099-b680-bd7e7adca78a,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"Cable Damper","category":null}",Cable Damper,,,Damper
14b3e637-343b-472a-9a23-3e0252d6deed,154944a0-86eb-4f7d-aa2d-e2642cd14dfd,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,025e6b32-84d1-89e3-5efe-7b1b45c3915d,Noise Criteria,"{"kind":"flat","type":"Noise Criteria","unit":"NC","value":"Not to exceed 22","category":null}",Not to exceed 22,NC,,Noise Criteria
