project_id,project_name,created_at,due_date,next_bid_due_date,notes
1a9a02c0-f5ca-4ac0-b936-6c72d0c16ff3,WHITE LAKE MIDDLE SCHOOL - ADDITION AND REMODELING,2026-04-30T18:11:27.025Z,,,
