spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
4e1b5a8d-400f-4a67-a197-47472c193ad3,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"44.9","category":"Exhaust Air"}",44.9,,Exhaust Air,EAT(db)
6778ec25-8db1-4f4a-8487-2c3da29c657d,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"EAT(wb)","unit":null,"value":"37.8","category":"Exhaust Air"}",37.8,,Exhaust Air,EAT(wb)
5fc19fbe-09a2-4ac1-b3c8-5ffcaa87d38e,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Hot Gas Reheat","unit":"MBH","value":"179.5","category":null}",179.5,MBH,,Hot Gas Reheat
258e0234-78ed-4b02-912f-00532571c338,8be307a1-bb54-476d-baec-bbf9c189e53f,b7accb2e-9a29-491c-8702-4028b36eee4a,Power Consumption,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Input","unit":"kW","value":"35.0","category":"Electric Heat"}",35.0,kW,Electric Heat,Input
a350d99d-e436-4564-bea6-877dce4e0ce4,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"56.9","category":"Airside"}",56.9,,Airside,EAT(db)
8af93471-7a79-4b74-8138-ebe6568ef817,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"SA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,SA MERV Rating
32fc90b7-1aa2-4fbf-8b92-fd4ebcff4e99,8be307a1-bb54-476d-baec-bbf9c189e53f,ce1d6df2-55ae-4331-a614-f7446b0f8dcc,Filter Type,828c1e07-635d-480c-b0f7-bf107c53c118,MERV 13,,,"{"kind":"flat","type":"SA MERV Rating","unit":null,"value":"13","category":"Filters"}",13,,Filters,SA MERV Rating
4db9dc83-4c23-44ce-a1de-be55daef8dfe,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"RA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,RA MERV Rating
313d30fc-d388-4442-b59f-17ac2702ff05,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"OA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,OA MERV Rating
a92f88bb-2f46-4d69-9d61-9db2f1cc1468,8be307a1-bb54-476d-baec-bbf9c189e53f,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,,,"{"kind":"flat","type":"Unit Weight","unit":null,"value":"4500","category":null}",4500,,,Unit Weight
b7487389-12a8-468f-b59b-847186974378,8be307a1-bb54-476d-baec-bbf9c189e53f,e3d4ec12-cafa-4278-a4a6-322cdec8d79c,Heat Recovery Type,,,,,"{"kind":"flat","type":"HEX Type","unit":null,"value":"WHEEL","category":null}",WHEEL,,,HEX Type
72408c17-24b3-4d02-92fc-22788b5a58d1,8be307a1-bb54-476d-baec-bbf9c189e53f,b835af1f-72ee-44cd-99b2-71d9b47cded4,Custom Features,,,,,"{"kind":"flat","type":"Accessories","unit":null,"value":"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","category":null}","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",,,Accessories
