project_id,project_name,created_at,due_date,next_bid_due_date,notes
1a4cd248-ad17-4906-8fb7-eb17e241b37c,"ASHLEY FURNITURE INDUSTRIES INC. WHITEHALL, WI PLANT 1 PHASE 6",2026-04-30T16:34:51.718Z,,,
