spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
3c92f269-58dc-428c-9ca4-980fc07565ee,261c11a4-0e9e-489f-ad3a-cf307b7758e5,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"---","category":null}",---,,,Damper
5c4c0545-0fe4-4104-a6ab-e0aa4c7a834b,261c11a4-0e9e-489f-ad3a-cf307b7758e5,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,,,,,"{"kind":"flat","type":"Material","unit":null,"value":"STEEL","category":null}",STEEL,,,Material
4dc4bed7-856d-405f-b7d3-8eb66a521dc9,261c11a4-0e9e-489f-ad3a-cf307b7758e5,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
99cff0f2-977c-416e-ade3-d21cdf32cf91,261c11a4-0e9e-489f-ad3a-cf307b7758e5,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
068fd100-1be9-493f-8aa4-080a7a259945,f9b421f9-96a8-4a16-a657-a6d810f4860a,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"3-CONE DIFFUSER","category":null}",3-CONE DIFFUSER,,,Description
a5ac5c7a-848a-42b4-bf12-8f9f57296ff7,f9b421f9-96a8-4a16-a657-a6d810f4860a,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
3243dc4f-836d-4991-8406-82bc4e4ea9a0,f9b421f9-96a8-4a16-a657-a6d810f4860a,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"TMS","category":null}",TMS,,,Model
0da1b39b-160b-4e0c-ac6e-215a135cd7f5,f9b421f9-96a8-4a16-a657-a6d810f4860a,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"24x24","category":null}",24x24,,,Face Size
b730a9a5-1d78-4714-abb2-482b99c419e3,f9b421f9-96a8-4a16-a657-a6d810f4860a,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"---","category":null}",---,,,Damper
70194cbe-3dda-4566-8ed6-0ec79b5893e2,f9b421f9-96a8-4a16-a657-a6d810f4860a,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,,,,,"{"kind":"flat","type":"Material","unit":null,"value":"STEEL","category":null}",STEEL,,,Material
876c127b-13bc-41be-be6d-0c084ed72cfe,f9b421f9-96a8-4a16-a657-a6d810f4860a,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"MOLDED INSULATION (R-6) BLANKET ON BACK PAN","category":null}",MOLDED INSULATION (R-6) BLANKET ON BACK PAN,,,Accessory
dc864d8d-82ca-4da2-bdb2-48e9a2c5369d,f9b421f9-96a8-4a16-a657-a6d810f4860a,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
fecc0792-c52e-4b8d-9068-8f0800f0fba7,f9b421f9-96a8-4a16-a657-a6d810f4860a,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
20fcd982-8636-484f-b00d-adafe7031d4b,49179ce8-e73e-4f79-b4f8-586c1777537d,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"LOUVERED GRILLE","category":null}",LOUVERED GRILLE,,,Description
65f014e1-5ea1-45d2-9f63-24a51254b9f7,49179ce8-e73e-4f79-b4f8-586c1777537d,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
ed84d4ec-006c-4b61-a8cd-c0800513cd6a,49179ce8-e73e-4f79-b4f8-586c1777537d,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"350RL","category":null}",350RL,,,Model
0f3bbd45-e2fe-4a92-89c2-504caf4c8806,49179ce8-e73e-4f79-b4f8-586c1777537d,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"SEE DWG","category":null}",SEE DWG,,,Face Size
43fe96b0-6cf4-4b52-a134-0c54d96f5194,49179ce8-e73e-4f79-b4f8-586c1777537d,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"OPPOSED BLADE DAMPER","category":null}",OPPOSED BLADE DAMPER,,,Damper
d330397c-8c66-407f-b150-01736a3bedfa,49179ce8-e73e-4f79-b4f8-586c1777537d,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,,,,,"{"kind":"flat","type":"Material","unit":null,"value":"STEEL","category":null}",STEEL,,,Material
fca60b00-ef70-4934-b04e-daad91c551eb,49179ce8-e73e-4f79-b4f8-586c1777537d,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"BALANCING DAMPER IN INLET","category":null}",BALANCING DAMPER IN INLET,,,Accessory
345b2350-14bf-4625-be34-aacfa46db3fc,49179ce8-e73e-4f79-b4f8-586c1777537d,f12d9246-913d-411f-8ca0-e0d9f251a88f,Noise Criteria,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
9c5cc31f-72cf-4756-b91e-e159e1423d87,49179ce8-e73e-4f79-b4f8-586c1777537d,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
ff30cd0e-50eb-4cb4-a9d2-510aabe789be,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"3-CONE DIFFUSER","category":null}",3-CONE DIFFUSER,,,Description
3487323c-a555-4e12-92f1-720384b78a61,7117c3c2-5274-4130-94b9-d72d6e953075,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
f01d4551-9d46-4cea-b558-244d5388b42b,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"TMS-AA","category":null}",TMS-AA,,,Model
40534a70-7355-477a-ae1d-1f35a0b6a364,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"12x12","category":null}",12x12,,,Face Size
81c5bc41-7bec-4ec8-932e-df7cbf395a96,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"OPPOSED BLADE DAMPER","category":null}",OPPOSED BLADE DAMPER,,,Damper
3cb4b4a9-7aa5-48c6-a8ad-9052f1550864,7117c3c2-5274-4130-94b9-d72d6e953075,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,8faa789d-f22f-4dd4-b51a-444530991b81,Aluminum,,,"{"kind":"flat","type":"Material","unit":null,"value":"ALUMINUM","category":null}",ALUMINUM,,,Material
