spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
7e4a9afb-1887-4b62-b465-9f961c25453c,68030135-f423-4acb-bb32-2be0b3cf3c72,,,,,,,"{"kind":"flat","type":"Frame Style","unit":null,"value":"F","category":null}",F,,,Frame Style
55de59a2-8758-4756-9cb5-c11bf4f6d7a9,68030135-f423-4acb-bb32-2be0b3cf3c72,74769e27-7b59-4ee2-a2a8-a9132bf14dae,Installation Location,,,,,"{"kind":"flat","type":"Mounting","unit":null,"value":"SUR","category":null}",SUR,,,Mounting
382be741-96a7-4dbe-bb1b-e914a8d0b60e,68030135-f423-4acb-bb32-2be0b3cf3c72,,,,,,,"{"kind":"flat","type":"NC","unit":null,"value":"<20","category":null}",<20,,,NC
2bb9f359-730e-480c-8b13-d6777cf038ba,68030135-f423-4acb-bb32-2be0b3cf3c72,,,,,,,"{"kind":"flat","type":"Air","unit":null,"value":"SA","category":null}",SA,,,Air
cc772131-aef9-4c22-a056-63441c96db99,68030135-f423-4acb-bb32-2be0b3cf3c72,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"1","category":null}",1,,,Notes
39d5adff-acb7-4537-b142-c808b7bec673,e59689ab-34ac-42b1-bf72-499bc7181046,f06c4464-748f-4758-a57b-ef4242dd220c,Pump Type,,,,,"{"kind":"flat","type":"Type","unit":null,"value":"GR","category":null}",GR,,,Type
37f50cd8-08f5-443a-aaa5-f2e89fd05673,e59689ab-34ac-42b1-bf72-499bc7181046,f5960e56-7eff-4a2b-957e-593b3c5d6cb0,Motor Enclosure Type,,,,,"{"kind":"flat","type":"Frame Style","unit":null,"value":"F","category":null}",F,,,Frame Style
e5972201-b9a9-46a8-a149-c300a8d22863,e59689ab-34ac-42b1-bf72-499bc7181046,a9fa11ce-895c-4ff9-91a8-e69b3ae9e314,Sound Rating,,,,,"{"kind":"flat","type":"NC","unit":null,"value":"<20","category":null}",<20,,,NC
60654e76-8ab8-4029-8061-a81f2607ec63,e59689ab-34ac-42b1-bf72-499bc7181046,74769e27-7b59-4ee2-a2a8-a9132bf14dae,Installation Location,,,,,"{"kind":"flat","type":"Mounting","unit":null,"value":"LIT","category":null}",LIT,,,Mounting
c682ad4f-beab-4902-ad09-9f63cb394838,e59689ab-34ac-42b1-bf72-499bc7181046,,,,,,,"{"kind":"flat","type":"Manufacturer & Model No.","unit":null,"value":"PRICE 80","category":null}",PRICE 80,,,Manufacturer & Model No.
79ffd865-fb35-4c82-a476-2e6dcc7a3799,e59689ab-34ac-42b1-bf72-499bc7181046,,,,,,,"{"kind":"flat","type":"Air","unit":null,"value":"RA","category":null}",RA,,,Air
5636c3f5-11d9-41a3-9812-0dc22a3653ac,e59689ab-34ac-42b1-bf72-499bc7181046,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"1","category":null}",1,,,Notes
