package_id,package,equipment_id,equipment_tag,component_type_id,component_type_name,quantity,component_id,component_name,component_model,component_manufacturer_name,bod_manufacturer_name
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,21fa79e9-37fb-434f-bc44-805673599d67,CE-3,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,80f405c9-6adf-4caa-8765-55915ebdd954,GC-168,GC-168,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,66983bfa-e602-47da-bfb7-2dede01e6214,CE-11,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,3a00f96d-a0d4-4311-9c80-706837913a4d,GC-186,GC-186,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,f592ea5e-2ff9-423e-bab6-cfd827faf90b,CE-5,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,80f405c9-6adf-4caa-8765-55915ebdd954,GC-168,GC-168,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,3530ec14-d2f3-465c-b8c2-12fc89d85177,CE-10,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,49081bd5-4636-4603-8318-8ec13a27ce6a,GC-188,GC-188,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,4fa5dcf1-0536-4d91-b28d-d23887fe68a9,CE-12,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,3a00f96d-a0d4-4311-9c80-706837913a4d,GC-186,GC-186,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,cf94e082-c6f8-4241-bea6-b179c6190163,CE-2,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,80f405c9-6adf-4caa-8765-55915ebdd954,GC-168,GC-168,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,e6592716-fd4a-4db1-8dd9-3e513cef93a0,CE-13,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,80f405c9-6adf-4caa-8765-55915ebdd954,GC-168,GC-168,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,3c2360e3-2282-4bd0-a7d0-2bdb05a4fd49,CE-8,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,49081bd5-4636-4603-8318-8ec13a27ce6a,GC-188,GC-188,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,82d0112f-947b-467c-93f6-2f1629b03dd9,CE-6,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,3a00f96d-a0d4-4311-9c80-706837913a4d,GC-186,GC-186,Loren Cook,
c951bbbc-98ef-4e3f-a527-c45ebd1fed0b,Centrifugal HVAC Fans,5b195352-9aa4-4f77-99d8-43f897dd3603,CE-9,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,49081bd5-4636-4603-8318-8ec13a27ce6a,GC-188,GC-188,Loren Cook,
