spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
0118139c-977b-4624-b9ce-060526575913,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,778e1224-58f6-4cb6-af6f-7227bc5c219a,Height,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height","unit":"IN","value":"16","category":"Physical Characteristics"}",16,IN,Physical Characteristics,Height
ebc1f6a1-d837-417d-9f43-8ddc1da2de62,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,8f849a97-11fb-48e5-86d7-de5a5abacc0c,Length,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Length","unit":"IN","value":"14","category":"Physical Characteristics"}",14,IN,Physical Characteristics,Length
c370c6b6-5e38-4c68-878b-291c612e6628,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,0ec991ea-04b0-4866-9b80-e5a019f24af6,Depth,,,,,"{"kind":"flat","type":"Depth","unit":"FT-IN","value":"8'-0\"","category":"Physical Characteristics"}",8'-0",FT-IN,Physical Characteristics,Depth
828ef98a-ac0d-4eb7-a528-ae031c12b3ee,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"27","category":"Physical Characteristics"}",27,LBS,Physical Characteristics,Weight
dbba3308-e630-4730-a689-68aa7e85cf87,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"MFR","unit":null,"value":"BERKO","category":null}",BERKO,,,MFR
dd3d0c65-20a0-4dfd-b2dc-bd3efb692e2f,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"HUHAA548","category":null}",HUHAA548,,,Model
2587d313-7ee1-429b-8dc1-113a9acb3f0d,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Voltage","unit":null,"value":"480","category":"Electrical Information"}",480,,Electrical Information,Voltage
91f5e2aa-f823-4a7f-aed9-672170b83b30,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"Phase","unit":null,"value":"1","category":"Electrical Information"}",1,,Electrical Information,Phase
c310234a-f0f0-4ee7-ac8e-5dd921c49430,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,aea6cde8-7a4a-4e38-9fcb-899030a38e0e,60,,,"{"kind":"flat","type":"Hertz","unit":null,"value":"60","category":"Electrical Information"}",60,,Electrical Information,Hertz
038dc428-e576-4918-b646-2cb0259d3f2e,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,5869aba7-ed8b-4fb0-a830-8f68c613d30e,Current Draw,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"6","category":"Electrical Information"}",6,,Electrical Information,FLA
7cebd60d-f607-484e-913f-08493449cc32,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,,,,,,,"{"kind":"flat","type":"MOP","unit":null,"value":"15","category":"Electrical Information"}",15,,Electrical Information,MOP
