spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
b1c234c7-0c34-4ca7-bd86-1459e2c59e69,52621422-7912-495f-83f8-7f854aba65e4,,,,,,,,IDHC,,,Model
3229c0d5-d8ec-4171-82ba-a1123decb8fd,52621422-7912-495f-83f8-7f854aba65e4,,,,,,,,1,,,Notes
8699e38f-5413-45f7-8b31-ca3733febf5b,52621422-7912-495f-83f8-7f854aba65e4,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
7e12ffca-f281-4228-9e01-0dc21b1bc8b1,52621422-7912-495f-83f8-7f854aba65e4,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
953cdef5-a6fb-452d-9a39-026396dbbc58,52621422-7912-495f-83f8-7f854aba65e4,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
96a37b79-14a5-41e2-a56e-aea53f115e80,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,124,,,Location
d9bba9d1-fbfe-4a84-9fe8-7a396a9fe196,39f1870f-fc25-4a72-a18c-482606dd5e9a,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
bc76cd8c-f412-49c0-a0ca-a65d873c0351,39f1870f-fc25-4a72-a18c-482606dd5e9a,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,de72b72e-4c75-438b-ad2d-059e4a275ded,277,,,,277,V,Electrical,Voltage
b88bb9d9-66d6-4b0a-9128-1017c2fcc623,39f1870f-fc25-4a72-a18c-482606dd5e9a,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,5cccfbae-e42f-4a4a-9a47-4df36ddbf0f8,1Ø,,,,1,,Electrical,Phase
d22790de-774d-4418-bd10-79adf2e5e6ba,39f1870f-fc25-4a72-a18c-482606dd5e9a,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
f0c9cee1-fe86-440d-b3b2-af47a5919bd5,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
ad336015-be2d-45e5-899d-5c57b44428c2,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,SLIP-IN,,,Style
68dae151-65a6-441f-8c17-12c621463753,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,24,VAC,Electrical,Control Voltage
f10ec114-fbe6-4019-bc3f-cdef367f5cb8,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,IDHC,,,Model
2e95b7cd-890d-41d6-a0e7-812923a6cf22,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,1,,,Notes
