equipment_id,equipment_tag,component_type_id,component_type_name,quantity,component_id,component_name,component_model,component_manufacturer_name,bod_manufacturer_name
b0f1ff06-9f0c-44ea-bf44-887655b9efd2,SS-1,f5f15013-f094-4ee0-8435-70d145807388,Variable Refrigerant Flow Systems,0,a016aa09-6494-4818-94f9-be7996f15a45,PKA-AK24NL,PKA-AK24NL,MITSUBISHI ELECTRIC TRANE,MITSUBISHI ELECTRIC TRANE
993b3475-3872-48bd-8c45-14cc2c173124,SS-2,40dcc588-efa0-4d9c-a28a-a81c042a18ce,VRF Indoor Units - Ductless,0,eb09dfe6-96f0-49d1-84b2-bf603d64a61e,PKA-AK36NL,PKA-AK36NL,Trane / Mitsubishi Electric,Trane / Mitsubishi Electric
