spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
a363d8d9-0138-4b77-8748-2dd5da3cf132,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,MITSUBISHI,,,Manufacturer
4fb323ed-5005-4f6e-81bb-2ca3b600f0fa,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,PUZ-AK36NLHZ,,,Model
bdfbfd9b-74b3-41f1-90ab-e218dfcf73c9,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,DS-1,,,Service
ab239bd5-aa63-466d-98c2-86c0408dbfae,77c40c2e-a784-4769-bf33-d42f443ff9c5,6b991434-66c8-4d7d-929d-ff34a7df9384,Refrigerant Type,,,,,,R454B,,,Refrig. Type
6ccbd7dd-2f81-4985-9c72-f90e680910fc,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,1,,,# of Circuits
6d02c2a8-003b-4799-9214-0d4578c4c3c0,77c40c2e-a784-4769-bf33-d42f443ff9c5,ee42cdfe-bea4-4963-aa29-7170ed419a8a,Cooling Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,,36,MBH,Coil Section,Total Cooling Capacity
eeda7a99-cb16-4e67-8510-20961786898c,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,21.6,MBH,Coil Section,Sensible Cooling Capacity
e5775ffe-52ed-4b71-8cb5-53b4de8e09e8,77c40c2e-a784-4769-bf33-d42f443ff9c5,ba99f98a-81e4-4199-b573-47caa776ed66,Operating Range Cooling,,,,,,95,°F,Coil Section,Cooling Ambient Temp
79d34aad-18b8-4869-83b5-7e8e01cf7182,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,22.1,,Coil Section,Efficiency (SEER2)
311e3572-d1a4-4d61-a801-37fa0b61aff5,77c40c2e-a784-4769-bf33-d42f443ff9c5,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,,40,MBH,Coil Section,Heat. Capacity
d6db1d8d-60c8-4bcb-b685-e52ea54561c8,77c40c2e-a784-4769-bf33-d42f443ff9c5,31d26ceb-7e58-4418-9c63-1e2da3758797,Operating Range Heating,,,,,,47,°F,Coil Section,Heating Ambient Temp
2626bb0d-6022-40cc-8c78-31676a77472d,77c40c2e-a784-4769-bf33-d42f443ff9c5,d9ac8a9b-b0f8-4bdb-88cc-c3792d3ab530,COP Heating,,,,,,4.1,,Coil Section,Efficiency (COP)
96162bed-63a7-460c-9e85-400e9a98dc7c,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,1,,Compressor Data,Quantity
96dbe25a-b331-4a6a-b999-4d8822b10c41,77c40c2e-a784-4769-bf33-d42f443ff9c5,,,,,,,,-,,Compressor Data,RLA
