spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
793860ac-3209-43dd-be58-ea929f9bd294,c166be1c-94de-4a33-b437-ab56c4a183a2,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer & Model No.","unit":null,"value":"RHEEM R962V0603A","category":null}",RHEEM R962V0603A,,,Manufacturer & Model No.
23a9ded7-a08e-45d8-b683-44e079b54b0c,be00df9d-3d11-452c-b061-bdcc76bced76,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,b8903bcb-06d0-4c8f-a21d-10e15aa1fd61,Reznor,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"REZNOR","category":null}",REZNOR,,,Manufacturer
d98022da-5dfe-4d77-b086-99344036f56c,be00df9d-3d11-452c-b061-bdcc76bced76,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"UEZ-130","category":null}",UEZ-130,,,Model No.
f570c021-109e-444f-9170-700019793ba6,be00df9d-3d11-452c-b061-bdcc76bced76,f06c4464-748f-4758-a57b-ef4242dd220c,Pump Type,,,,,"{"kind":"flat","type":"Type","unit":null,"value":"IDF","category":null}",IDF,,,Type
c68dd7ce-9ca4-4d8d-9ba2-cbfe3d5ca2b8,be00df9d-3d11-452c-b061-bdcc76bced76,4b097d14-31d4-45cb-b4df-2671909c6585,Fuel Type,b1339cf8-535a-4170-9bfa-36278d09254f,Propane,,,"{"kind":"flat","type":"Fuel","unit":null,"value":"P","category":null}",P,,,Fuel
5f6ff492-ae1c-4a6a-9c07-726e0e7d237d,be00df9d-3d11-452c-b061-bdcc76bced76,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Output","unit":"MBH","value":"120","category":null}",120,MBH,,Output
c2af9b0f-5541-4f46-ba33-0f9f21ca12dc,be00df9d-3d11-452c-b061-bdcc76bced76,83366f87-b79f-405b-9781-fa6362d82445,Input,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Input","unit":"MBH","value":"131","category":null}",131,MBH,,Input
fed8c598-05b7-4245-8628-a32d7dc78e7a,be00df9d-3d11-452c-b061-bdcc76bced76,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"15","category":"Motor"}",15,,Motor,MOCP
856397fa-33c3-47dc-8f26-d2f7bbb72083,be00df9d-3d11-452c-b061-bdcc76bced76,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Volt","unit":null,"value":"120","category":"Motor"}",120,,Motor,Volt
bf8dfd9c-a61d-4778-b524-97bf0733dbfe,be00df9d-3d11-452c-b061-bdcc76bced76,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"PH","unit":null,"value":"1","category":"Motor"}",1,,Motor,PH
38584823-72a4-464b-8bbb-3e0d3f5a2370,be00df9d-3d11-452c-b061-bdcc76bced76,,,,,,,"{"kind":"flat","type":"DISC BY","unit":null,"value":"EC","category":null}",EC,,,DISC BY
336fce35-7605-46da-80df-202b430108cd,be00df9d-3d11-452c-b061-bdcc76bced76,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"2256","category":null}",2256,CFM,,CFM
3bf2e1c7-627f-40e2-a1ef-1bab6083164f,be00df9d-3d11-452c-b061-bdcc76bced76,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
9a70b3ac-7158-4f0a-bf25-5b09250a3efa,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,b8903bcb-06d0-4c8f-a21d-10e15aa1fd61,Reznor,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"REZNOR","category":null}",REZNOR,,,Manufacturer
6049a0a4-a1f5-4a29-acf5-a112ff10a458,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"UDXG-200","category":null}",UDXG-200,,,Model No.
a52b069f-63f4-4d68-8ba0-345c58e3dc6b,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,f06c4464-748f-4758-a57b-ef4242dd220c,Pump Type,,,,,"{"kind":"flat","type":"Type","unit":null,"value":"IDF","category":null}",IDF,,,Type
f30dcbab-1233-4b22-9ea8-19866d56dac2,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,4b097d14-31d4-45cb-b4df-2671909c6585,Fuel Type,,,,,"{"kind":"flat","type":"Fuel","unit":null,"value":"P","category":null}",P,,,Fuel
1e6cceda-522c-4d0a-b9ab-46555ade5b74,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Output","unit":"MBH","value":"166","category":null}",166,MBH,,Output
0e8e8d5e-e69c-4ade-8e37-2b0581e2b17e,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,83366f87-b79f-405b-9781-fa6362d82445,Input,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Input","unit":"MBH","value":"200","category":null}",200,MBH,,Input
fd7ed189-4f47-47e3-8adf-01f4405ec7e6,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"15","category":"Motor"}",15,,Motor,MOCP
fed144b9-ed85-4381-824f-92f6bc7740c0,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Volt","unit":null,"value":"120","category":"Motor"}",120,,Motor,Volt
8f8a4c4e-59aa-488c-a10f-a72ba4f74fb4,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"PH","unit":null,"value":"1","category":"Motor"}",1,,Motor,PH
ee4500fd-90a6-497a-80ff-223dc552a2a2,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,,,,,,,"{"kind":"flat","type":"DISC BY","unit":null,"value":"EC","category":null}",EC,,,DISC BY
b2c94f90-a7e2-4f7d-8d6e-eb089852e2a3,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"2562","category":null}",2562,CFM,,CFM
684de00a-7573-469e-8d93-28c2493c02ef,63dd5fa2-6f7f-4f43-ad44-3f5cccb717a0,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
505c823e-ad5b-4278-a50f-a966912624b0,efd36c09-e6b2-4893-8a40-63e89aeed481,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,b8903bcb-06d0-4c8f-a21d-10e15aa1fd61,Reznor,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"REZNOR","category":null}",REZNOR,,,Manufacturer
05c81aae-54fe-4a88-a9ef-3ec02fd56b17,efd36c09-e6b2-4893-8a40-63e89aeed481,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"UDXG-200","category":null}",UDXG-200,,,Model No.
87882290-39e3-4dbe-a663-fc0422bdb791,efd36c09-e6b2-4893-8a40-63e89aeed481,f06c4464-748f-4758-a57b-ef4242dd220c,Pump Type,,,,,"{"kind":"flat","type":"Type","unit":null,"value":"IDF","category":null}",IDF,,,Type
2da4fc0e-d4f9-4956-9f87-28b604b1f104,efd36c09-e6b2-4893-8a40-63e89aeed481,4b097d14-31d4-45cb-b4df-2671909c6585,Fuel Type,,,,,"{"kind":"flat","type":"Fuel","unit":null,"value":"P","category":null}",P,,,Fuel
db8bd274-7b5f-4b47-851c-734adcd3f6b2,efd36c09-e6b2-4893-8a40-63e89aeed481,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Output","unit":"MBH","value":"166","category":null}",166,MBH,,Output
e95e69b8-c9fb-4118-93c8-c381627899c2,efd36c09-e6b2-4893-8a40-63e89aeed481,83366f87-b79f-405b-9781-fa6362d82445,Input,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Input","unit":"MBH","value":"200","category":null}",200,MBH,,Input
c8694acd-9cb8-4bdb-aed8-a94b5ee53853,efd36c09-e6b2-4893-8a40-63e89aeed481,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"15","category":"Motor"}",15,,Motor,MOCP
9eec04a9-9cd9-414d-a074-efb4e2676aa4,efd36c09-e6b2-4893-8a40-63e89aeed481,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Volt","unit":null,"value":"120","category":"Motor"}",120,,Motor,Volt
a4a18311-b6f1-4c4e-9ef0-aba688207aee,efd36c09-e6b2-4893-8a40-63e89aeed481,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"PH","unit":null,"value":"1","category":"Motor"}",1,,Motor,PH
3778d260-dc48-41e6-94ec-f6fe0735f955,efd36c09-e6b2-4893-8a40-63e89aeed481,,,,,,,"{"kind":"flat","type":"DISC BY","unit":null,"value":"EC","category":null}",EC,,,DISC BY
cde76e67-f201-435e-b79d-6efd0799d5c6,efd36c09-e6b2-4893-8a40-63e89aeed481,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"2562","category":null}",2562,CFM,,CFM
f6a4a6e5-886a-47bd-8b1d-1fe7bd1eb802,efd36c09-e6b2-4893-8a40-63e89aeed481,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
cb8aaf18-5331-4fc0-8cd0-0416f934dac9,8ea59c6e-b651-42c6-a351-81a68bd75d4f,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,b8903bcb-06d0-4c8f-a21d-10e15aa1fd61,Reznor,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"REZNOR","category":null}",REZNOR,,,Manufacturer
c992e605-cb4d-4792-b588-671bb09d9017,8ea59c6e-b651-42c6-a351-81a68bd75d4f,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"UEZ-130","category":null}",UEZ-130,,,Model No.
adaefbb5-f725-41df-a582-fd9094229633,8ea59c6e-b651-42c6-a351-81a68bd75d4f,f06c4464-748f-4758-a57b-ef4242dd220c,Pump Type,,,,,"{"kind":"flat","type":"Type","unit":null,"value":"IDF","category":null}",IDF,,,Type
bcdafc31-a0a7-4777-9d9a-f15053bf1c5a,8ea59c6e-b651-42c6-a351-81a68bd75d4f,4b097d14-31d4-45cb-b4df-2671909c6585,Fuel Type,,,,,"{"kind":"flat","type":"Fuel","unit":null,"value":"P","category":null}",P,,,Fuel
a8f8e461-0305-4764-b1a4-a3b4ff6884c5,8ea59c6e-b651-42c6-a351-81a68bd75d4f,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Output","unit":"MBH","value":"120","category":null}",120,MBH,,Output
c772de55-8c41-4d1b-aab0-a273951ccb95,8ea59c6e-b651-42c6-a351-81a68bd75d4f,83366f87-b79f-405b-9781-fa6362d82445,Input,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Input","unit":"MBH","value":"131","category":null}",131,MBH,,Input
518ee499-59c3-428e-9aa4-f974d563daca,8ea59c6e-b651-42c6-a351-81a68bd75d4f,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"15","category":"Motor"}",15,,Motor,MOCP
3a4991e5-f353-40a2-98a3-bfc2a32ab4b9,8ea59c6e-b651-42c6-a351-81a68bd75d4f,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Volt","unit":null,"value":"120","category":"Motor"}",120,,Motor,Volt
747d12d5-406d-4ec2-9167-b8f441b25564,8ea59c6e-b651-42c6-a351-81a68bd75d4f,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"PH","unit":null,"value":"1","category":"Motor"}",1,,Motor,PH
9e6dde66-0a82-4e7e-8613-0717e6124fd9,8ea59c6e-b651-42c6-a351-81a68bd75d4f,,,,,,,"{"kind":"flat","type":"DISC BY","unit":null,"value":"EC","category":null}",EC,,,DISC BY
fcb39fea-846d-4504-a2b4-a86b025d7538,8ea59c6e-b651-42c6-a351-81a68bd75d4f,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"CFM","unit":"CFM","value":"2256","category":null}",2256,CFM,,CFM
1126609d-d69d-4974-a6c4-f69daa669933,8ea59c6e-b651-42c6-a351-81a68bd75d4f,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
