package_id,package,equipment_id,equipment_tag,component_type_id,component_type_name,quantity,component_id,component_name,component_model,component_manufacturer_name,bod_manufacturer_name
56b2c71b-1b9c-4780-b863-f0ae7df655a1,ROOF TOP UNIT SCHEDULE,c4bc15ee-f15e-44a3-b2e7-5d1069d53432,RTU-101,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,807c62c0-401a-4951-8f96-a4c448607e40,DHG SERIES,DHG SERIES,Daikin Applied,Daikin Applied
56b2c71b-1b9c-4780-b863-f0ae7df655a1,ROOF TOP UNIT SCHEDULE,c4bf5c1c-8456-4077-a0f2-a519a4b14d78,RTU-102,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,807c62c0-401a-4951-8f96-a4c448607e40,DHG SERIES,DHG SERIES,Daikin Applied,Daikin Applied
56b2c71b-1b9c-4780-b863-f0ae7df655a1,ROOF TOP UNIT SCHEDULE,9d5ac567-333f-42d0-975f-50cf98584663,RTU-103,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,807c62c0-401a-4951-8f96-a4c448607e40,DHG SERIES,DHG SERIES,Daikin Applied,Daikin Applied
caac59a2-d8a0-4ba4-98e2-fddeb7a1f340,ROOF TOP UNIT SCHEDULE,f8acd574-61c3-4866-adda-67314aff0a2a,RTU-03,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,930b7a5a-c430-4090-9b71-1efa059909a3,DHG060,DHG060,Daikin Comfort Technologies (VRV and Mini Split),Daikin Comfort Technologies (VRV and Mini Split)
caac59a2-d8a0-4ba4-98e2-fddeb7a1f340,ROOF TOP UNIT SCHEDULE,5c2f9402-dfac-471c-a304-eebc3d00c556,RTU-02,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,48c7b220-040c-48a5-af21-cfbfdfcf9ab4,DHG130,DHG130,Daikin AC,Daikin AC
caac59a2-d8a0-4ba4-98e2-fddeb7a1f340,ROOF TOP UNIT SCHEDULE,f4672745-17a5-4ee6-bd6b-3b796f0bc144,RTU-01,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,48c7b220-040c-48a5-af21-cfbfdfcf9ab4,DHG130,DHG130,Daikin AC,Daikin AC
